CustomerID,Month,VoiceMins,DataGB,SMS,RoamingGB
CUST1003,2023-06,634,4.320690177842723,8,0.0
CUST1003,2023-07,169,24.380724204383903,39,7.352126545234528
CUST1003,2023-08,1249,12.549369785585611,78,0.0
CUST1003,2023-09,1199,15.12833418482374,69,1.0946886005445389
CUST1003,2023-10,795,2.7458603549638556,80,0.0
CUST1003,2023-11,317,17.976029647455768,57,0.0
CUST1003,2023-12,39,17.189092937875838,32,0.0
CUST1004,2023-01,1191,7.735923201532369,58,0.0
CUST1004,2023-02,362,7.541355923380016,52,0.0
CUST1004,2023-03,421,6.082035423657674,4,0.0
CUST1004,2023-04,1054,24.8615941416605,9,0.0
CUST1004,2023-05,1574,5.242416933425092,99,0.0
CUST1004,2023-06,1547,0.6883832156465906,95,0.0
CUST1004,2023-07,1256,19.13849904699172,94,0.0
CUST1004,2023-08,364,23.505439156958737,69,0.0
CUST1004,2023-09,1256,28.908264113840342,62,0.0
CUST1004,2023-10,36,3.5240369757250383,67,0.0
CUST1004,2023-11,1347,9.37842522493108,16,0.0
CUST1004,2023-12,885,10.703550180112224,89,0.0
CUST1005,2023-01,1293,29.217924590733208,28,0.0
CUST1005,2023-02,947,22.868764279906166,6,0.0
CUST1005,2023-03,878,14.914974116937639,50,0.0
CUST1005,2023-04,1505,8.571986655309143,28,1.0219361969371898
CUST1005,2023-05,1512,5.326902725154241,28,0.0
CUST1005,2023-06,1153,23.298272010495733,83,0.0
CUST1005,2023-07,848,28.91548127648389,55,0.0
CUST1005,2023-08,1999,25.79212271672871,83,0.0
CUST1005,2023-09,1410,9.702583719606348,57,0.0
CUST1005,2023-10,1980,6.410594734687023,24,0.0
CUST1005,2023-11,491,14.459692247400936,71,0.0
CUST1005,2023-12,1628,23.40960715735638,78,0.0
CUST1006,2023-01,198,18.973499488126755,63,0.0
CUST1006,2023-02,377,18.69118427836177,45,0.0
CUST1006,2023-03,454,4.192980869975238,83,0.0
CUST1006,2023-04,1016,5.244351337806607,85,0.0
CUST1006,2023-05,1367,13.28077909466384,63,0.0
CUST1006,2023-06,273,20.573470477600093,81,0.0
CUST1006,2023-07,1567,19.881023798152544,88,0.0
CUST1006,2023-08,1415,21.866416589729152,50,0.0
CUST1006,2023-09,888,17.341682804402847,78,0.0
CUST1006,2023-10,1683,10.707488745522767,39,0.0
CUST1006,2023-11,1,16.26014507630513,76,0.0
CUST1006,2023-12,1689,12.209236647947083,65,2.0085908986229417
CUST1007,2023-01,121,24.117307623717945,97,0.0
CUST1007,2023-02,1895,19.274692361537284,66,0.0
CUST1007,2023-03,1096,2.033152867718436,31,0.0
CUST1007,2023-04,1863,21.56556449790662,61,0.0
CUST1007,2023-05,382,2.863387968347917,83,0.0
CUST1007,2023-06,21,13.843389393289854,2,0.0
CUST1007,2023-07,13,2.9080844699023927,11,0.0
CUST1007,2023-08,1324,18.66438964729616,18,3.3689579177110685
CUST1007,2023-09,1927,26.219066979707076,52,0.0
CUST1007,2023-10,1617,1.1154036091003738,82,0.0
CUST1007,2023-11,872,15.051666980122087,27,0.0
CUST1007,2023-12,92,12.842793765695754,78,0.0
CUST1008,2023-01,861,28.84302626886582,57,0.0
CUST1008,2023-02,515,22.1928338106397,19,0.0
CUST1008,2023-03,946,17.570924552885607,35,0.0
CUST1008,2023-04,1763,26.265985523408986,33,0.0
CUST1008,2023-05,754,17.974334693504186,11,0.0
CUST1008,2023-06,20,22.126834161250788,98,0.0
CUST1008,2023-07,477,5.800651711672138,43,0.0
CUST1008,2023-08,292,25.704360254402584,40,0.0
CUST1008,2023-09,1646,17.991092795037563,88,0.0
CUST1008,2023-10,1168,12.03690533122694,27,0.0
CUST1008,2023-11,1472,23.317457207754718,55,0.0
CUST1008,2023-12,286,7.463488668720687,66,0.0
CUST1009,2023-01,1628,10.441593704722946,93,0.0
CUST1009,2023-02,1799,18.705777104818885,0,0.0
CUST1009,2023-03,1307,1.5818070945395177,36,0.0
CUST1009,2023-04,304,25.403028244591315,43,0.0
CUST1009,2023-05,1925,6.572315696084663,60,0.0
CUST1009,2023-06,968,16.169501076030443,19,0.0
CUST1009,2023-07,1058,13.83987133436134,58,0.0
CUST1009,2023-08,1229,20.802132043064564,19,9.651186964360456
CUST1009,2023-09,1834,1.0127038104716493,88,0.0
CUST1009,2023-10,1246,7.999625106976051,42,0.0
CUST1009,2023-11,1875,4.20937459829614,44,0.0
CUST1009,2023-12,891,20.36625678308506,84,0.0
CUST1010,2023-01,1375,7.419558153377446,85,0.0
CUST1010,2023-02,1142,28.366119474483686,73,0.0
CUST1010,2023-03,1561,26.13269704212219,75,0.0
CUST1010,2023-04,1987,20.45714488042877,18,8.268388837118774
CUST1010,2023-05,1327,19.711372822724016,89,0.0
CUST1010,2023-06,703,1.9222551463864028,72,0.0
CUST1010,2023-07,780,23.580371779719066,76,0.0
CUST1010,2023-08,1633,12.422139488705472,3,0.0
CUST1010,2023-09,1617,26.397789191719163,22,0.0
CUST1010,2023-10,1367,9.257643599528283,70,0.0
CUST1010,2023-11,1099,18.49003826221149,14,0.0
CUST1010,2023-12,1496,18.096321512069938,95,0.0
CUST1011,2023-01,1290,18.301733504750647,77,0.0
CUST1011,2023-02,1026,16.499728116902283,71,0.0
CUST1011,2023-03,628,24.5061055054278,24,0.0
CUST1011,2023-04,1316,7.7590549345409485,99,0.0
CUST1011,2023-05,1349,22.53283362600677,42,0.0
CUST1011,2023-06,1014,26.95307155028361,14,0.0
CUST1011,2023-07,1806,6.316046733899881,12,0.0
CUST1011,2023-08,1916,18.711876843682738,51,0.0
CUST1011,2023-09,1179,16.405257661920007,15,0.0
CUST1011,2023-10,1,8.542408021639247,3,0.0
CUST1011,2023-11,1286,20.592976691966992,73,0.0
CUST1011,2023-12,958,3.652869231294943,41,0.0
CUST1012,2023-01,1107,14.764596578237779,6,0.0
CUST1012,2023-02,1708,19.17796558002366,12,0.0
CUST1012,2023-03,725,18.00938778913284,25,0.0
CUST1012,2023-04,377,11.142789313762695,41,3.534213793027181
CUST1012,2023-05,1177,8.041527435373533,67,0.0
CUST1012,2023-06,1083,20.307027751153125,88,0.0
CUST1012,2023-07,992,13.00637198094241,68,0.0
CUST1012,2023-08,1249,14.450312986178874,20,0.0
CUST1012,2023-09,1678,7.292261968622163,70,0.0
CUST1012,2023-10,589,19.144456837602345,56,0.0
CUST1012,2023-11,1826,18.112884048422906,17,0.0
CUST1012,2023-12,1190,21.873247116259233,74,1.2839428945412523
CUST1013,2023-01,1554,18.294972601294482,41,7.726227274493826
CUST1013,2023-02,35,3.0269183630947007,96,0.0
CUST1013,2023-03,1376,7.186363865696147,40,0.0
CUST1013,2023-04,827,2.4945706259703395,4,0.0
CUST1013,2023-05,775,26.46233308306302,49,0.0
CUST1013,2023-06,57,10.323556435216839,69,0.0
CUST1013,2023-07,613,16.954610812415734,97,0.0
CUST1013,2023-08,661,17.08775606839834,35,6.349600455910331
CUST1013,2023-09,1326,6.427543815442166,79,0.0
CUST1013,2023-10,54,22.806818202409758,16,0.0
CUST1013,2023-11,514,27.851745674643855,22,0.0
CUST1013,2023-12,1540,22.24681663771367,64,0.0
CUST1014,2023-01,1989,8.082894359746355,71,0.0
CUST1014,2023-02,783,15.451733738704236,97,0.0
CUST1014,2023-03,1686,8.261820812369866,65,0.0
CUST1014,2023-04,760,16.8371661010151,74,0.0
CUST1014,2023-05,1689,18.21753283413821,54,0.0
CUST1014,2023-06,142,29.768661437287722,11,1.163663978854761
CUST1014,2023-07,593,19.024526556792758,29,0.0
CUST1014,2023-08,133,4.667702453627421,6,0.0
CUST1014,2023-09,1428,1.1753678367955473,90,0.0
CUST1014,2023-10,1811,17.404722153460053,9,0.0
CUST1014,2023-11,821,9.754966890225834,94,0.0
CUST1014,2023-12,821,24.96530595166787,51,0.0
CUST1015,2023-01,1048,20.15605313213367,97,0.0
CUST1015,2023-02,536,7.360265071778713,44,0.0
CUST1015,2023-03,1631,18.031577141572352,30,0.0
CUST1015,2023-04,1851,25.61773480776233,31,0.0
CUST1015,2023-05,1083,11.26154746476362,30,0.0
CUST1015,2023-06,777,6.746782844631611,10,0.0
CUST1015,2023-07,1486,29.518528295270702,82,0.0
CUST1015,2023-08,1179,9.446616853244068,6,0.0
CUST1015,2023-09,1283,19.17909396739719,39,0.0
CUST1015,2023-10,819,5.625701572037688,35,0.0
CUST1015,2023-11,1086,23.866762195936026,62,0.0
CUST1015,2023-12,518,16.00238634807488,85,0.0
CUST1016,2023-01,597,28.932757126729353,54,0.0
CUST1016,2023-02,245,23.81496320787437,20,0.0
CUST1016,2023-03,1446,18.758971693727784,12,0.0
CUST1016,2023-04,1236,6.366260194371229,44,0.0
CUST1016,2023-05,496,16.664804924723942,62,0.0
CUST1016,2023-06,628,14.903113542142457,67,0.0
CUST1016,2023-07,593,14.542534816378613,92,0.0
CUST1016,2023-08,20,28.708554624143975,63,0.0
CUST1016,2023-09,128,24.362062118271677,47,0.0
CUST1016,2023-10,1849,7.9652237676231445,20,0.0
CUST1016,2023-11,775,26.905973350842824,71,0.0
CUST1016,2023-12,1878,15.79303664738352,82,0.0
CUST1017,2023-01,86,20.566719486646424,76,0.0
CUST1017,2023-02,1408,2.626487911960864,23,0.0
CUST1017,2023-03,147,22.256496604040706,57,0.0
CUST1017,2023-04,435,23.352279169844866,6,0.0
CUST1017,2023-05,441,3.4026716665452206,93,0.0
CUST1017,2023-06,137,1.117876350411928,95,0.0
CUST1017,2023-07,1671,23.192082861224943,24,6.673503980464284
CUST1017,2023-08,962,4.080899335702489,67,0.0
CUST1017,2023-09,377,14.608531189989751,9,0.0
CUST1017,2023-10,1511,3.8617207240723563,12,0.0
CUST1017,2023-11,1311,18.68674194340496,97,0.0
CUST1017,2023-12,935,18.156681482688786,72,0.0
CUST1018,2023-01,123,11.965257559580488,21,0.0
CUST1018,2023-02,1195,6.325379450868151,45,0.0
CUST1018,2023-03,121,24.57043469957421,38,0.0
CUST1018,2023-04,1553,19.26408753002984,20,7.481919059789975
CUST1018,2023-05,237,23.405199671741876,95,0.0
CUST1018,2023-06,234,8.44527329990974,91,0.0
CUST1018,2023-07,540,20.716291475418263,51,0.0
CUST1018,2023-08,1430,25.3007393263304,76,0.0
CUST1018,2023-09,1376,15.49663613403026,62,0.0
CUST1018,2023-10,1053,26.263026017893825,24,0.0
CUST1018,2023-11,361,16.962248591894525,71,0.0
CUST1018,2023-12,448,8.6981118688416,98,0.0
CUST1019,2023-01,1514,9.672403435222847,20,0.0
CUST1019,2023-02,922,20.792581241457494,12,0.0
CUST1019,2023-03,233,22.94922742082877,53,0.0
CUST1019,2023-04,1656,28.763167663521717,19,0.0
CUST1019,2023-05,1014,14.374412096002677,82,3.683095305068483
CUST1019,2023-06,1404,19.47927280739764,9,0.0
CUST1019,2023-07,1828,20.05973913276452,53,0.0
CUST1019,2023-08,37,5.423110976718692,59,0.0
CUST1019,2023-09,1142,26.290742883002014,92,0.0
CUST1019,2023-10,335,7.150443286178969,3,0.0
CUST1019,2023-11,1693,24.24717549058271,30,0.0
CUST1019,2023-12,1342,2.7732192344627693,21,0.0
CUST1020,2023-01,1337,21.376587574857016,30,0.0
CUST1020,2023-02,1708,4.849849537835376,54,0.0
CUST1020,2023-03,830,7.008052604980732,91,0.0
CUST1020,2023-04,1019,9.333583559510657,32,0.0
CUST1020,2023-05,1775,5.758447773686926,14,0.0
CUST1020,2023-06,74,22.329598407225546,89,0.0
CUST1020,2023-07,1596,29.399578093499564,2,0.0
CUST1020,2023-08,253,17.801133219566857,69,0.0
CUST1020,2023-09,756,2.156015050778195,34,0.0
CUST1020,2023-10,1372,14.121118001565273,83,0.0
CUST1020,2023-11,260,21.327560726088727,89,0.0
CUST1020,2023-12,1009,27.327010664247688,23,0.0
CUST1021,2023-01,1205,7.144099216920448,59,0.0
CUST1021,2023-02,984,28.72013132196201,29,0.0
CUST1021,2023-03,1365,8.220317670209226,34,0.0
CUST1021,2023-04,905,8.522516920794615,53,0.0
CUST1021,2023-05,581,2.4283016481493647,44,0.0
CUST1021,2023-06,1873,27.239904873660123,56,0.0
CUST1021,2023-07,1542,3.049526017495121,14,0.0
CUST1021,2023-08,1171,4.275652151740799,47,0.5225787928602377
CUST1021,2023-09,491,23.737533958067406,13,0.0
CUST1021,2023-10,1105,4.776469635204602,86,0.0
CUST1021,2023-11,1938,9.606612929509259,84,0.0
CUST1021,2023-12,424,1.1500372287763736,67,0.0
CUST1022,2023-01,597,17.056072254334484,80,2.274094958613789
CUST1022,2023-02,27,21.82302194465027,40,0.0
CUST1022,2023-03,1633,2.9108976995299587,69,0.0
CUST1022,2023-04,1540,28.398095336508327,56,0.0
CUST1022,2023-05,1903,14.07478680240897,38,0.0
CUST1022,2023-06,1959,3.8021098471351444,58,0.0
CUST1022,2023-07,1854,15.169049944283302,31,0.0
CUST1022,2023-08,382,22.87353802713878,85,0.0
CUST1022,2023-09,78,26.44766472107011,91,0.0
CUST1022,2023-10,679,29.557194856155814,25,0.0
CUST1022,2023-11,1783,14.185975615963816,71,0.0
CUST1022,2023-12,226,3.6114741487206024,51,0.0
CUST1023,2023-01,1450,23.38054960229716,50,0.0
CUST1023,2023-02,7,8.970569763494979,91,0.0
CUST1023,2023-03,1095,24.038467708668875,46,0.0
CUST1023,2023-04,1233,5.159667273642766,83,0.0
CUST1023,2023-05,847,25.78678808146321,2,0.0
CUST1023,2023-06,485,4.650990077438373,0,0.0
CUST1023,2023-07,927,19.801630293586374,3,0.0
CUST1023,2023-08,1810,26.531282868016493,11,0.0
CUST1023,2023-09,1152,12.82394888861544,20,0.0
CUST1023,2023-10,923,26.516868869986997,94,0.0
CUST1023,2023-11,1860,17.012792667332285,96,0.0
CUST1023,2023-12,1689,2.842494246969371,4,3.368405018611033
CUST1024,2023-01,264,24.662373658918856,49,0.0
CUST1024,2023-02,1400,14.399453018518031,46,0.0
CUST1024,2023-03,1751,15.079267193883847,2,0.0
CUST1024,2023-04,1300,3.83182464812962,89,0.0
CUST1024,2023-05,1715,27.208116291197175,50,0.0
CUST1024,2023-06,952,13.3474109047457,21,0.0
CUST1024,2023-07,861,29.383595671447058,34,0.0
CUST1024,2023-08,1953,10.09056845523512,39,0.0
CUST1024,2023-09,453,25.744249137720697,0,0.0
CUST1024,2023-10,190,10.54121273366691,57,0.0
CUST1024,2023-11,1214,2.5209094954958973,56,0.0
CUST1024,2023-12,1677,27.156431408230453,16,0.0
CUST1025,2023-01,844,27.015997951317296,96,0.0
CUST1025,2023-02,1466,3.7741893417976917,45,0.0
CUST1025,2023-03,839,4.301037004007517,18,1.1072059332631567
CUST1025,2023-04,595,1.0310026238838421,39,0.0
CUST1025,2023-05,1750,4.259891802974634,82,8.26039051666572
CUST1025,2023-06,1298,24.24474991682244,83,6.213444972535296
CUST1025,2023-07,1096,9.490157313890933,18,0.0
CUST1025,2023-08,933,4.047293182094431,35,0.0
CUST1025,2023-09,319,17.231538007621875,51,0.0
CUST1025,2023-10,1762,7.1773690830738355,77,0.0
CUST1025,2023-11,67,26.378563986284913,1,0.0
CUST1025,2023-12,1960,29.67633657133013,54,0.0
CUST1026,2023-01,431,1.522772868431258,34,0.0
CUST1026,2023-02,1492,15.882647826785888,68,0.0
CUST1026,2023-03,1707,3.8905234132572217,72,6.692002629380784
CUST1026,2023-04,976,2.4082633586963813,95,0.0
CUST1026,2023-05,1454,2.925108379497559,53,0.0
CUST1026,2023-06,1896,10.554063143800475,51,0.0
CUST1026,2023-07,1842,13.634760312401252,28,0.0
CUST1026,2023-08,347,3.574631682846256,21,0.0
CUST1026,2023-09,1515,28.540666051293005,33,0.0
CUST1026,2023-10,1607,19.206068925601773,5,0.0
CUST1026,2023-11,572,14.43855397269215,89,2.3885666040192763
CUST1026,2023-12,361,29.160214381580996,92,0.0
CUST1027,2023-01,141,18.518012096735163,83,0.0
CUST1027,2023-02,997,25.697011930689875,61,0.0
CUST1027,2023-03,864,10.496389155493173,84,0.0
CUST1027,2023-04,617,9.157920284639589,8,0.0
CUST1027,2023-05,1552,3.8582326075597413,50,0.0
CUST1027,2023-06,1574,15.0596241200335,10,0.0
CUST1027,2023-07,126,8.604580002825825,0,0.0
CUST1027,2023-08,583,27.27452457541837,11,0.0
CUST1027,2023-09,601,28.674285088807174,68,0.0
CUST1027,2023-10,1366,21.668377679582033,46,0.0
CUST1027,2023-11,849,8.072479735146352,67,0.0
CUST1027,2023-12,593,3.2224013661610886,27,0.0
CUST1028,2023-01,331,2.8653104154161517,14,0.0
CUST1028,2023-02,1820,20.520763721840662,65,0.0
CUST1028,2023-03,909,19.264833369081494,72,0.0
CUST1028,2023-04,1107,19.3173742335772,1,0.0
CUST1028,2023-05,1373,4.693045151907001,80,0.0
CUST1028,2023-06,234,14.83701456702929,44,0.0
CUST1028,2023-07,573,16.97995069528755,94,0.0
CUST1028,2023-08,1317,25.44532870820225,53,0.0
CUST1028,2023-09,1452,8.623744640534847,52,0.0
CUST1028,2023-10,1387,24.0522200452914,66,0.0
CUST1028,2023-11,1064,13.214064005142239,74,0.0
CUST1028,2023-12,1848,1.3088991441934008,32,0.0
CUST1029,2023-01,1691,13.200615484635122,67,0.0
CUST1029,2023-02,558,5.056562543088051,28,0.0
CUST1029,2023-03,1442,10.547822914148105,94,0.0
CUST1029,2023-04,880,20.475058872182775,68,0.0
CUST1029,2023-05,1463,29.64706100158996,64,0.0
CUST1029,2023-06,1457,14.824896139952235,87,0.0
CUST1029,2023-07,1795,3.429414981233942,45,0.0
CUST1029,2023-08,1257,12.165310905790975,5,0.0
CUST1029,2023-09,541,4.3364095840785915,36,3.139667173773528
CUST1029,2023-10,1110,13.601767538389673,17,0.0
CUST1029,2023-11,76,18.402881576519434,16,0.0
CUST1029,2023-12,67,29.413215276206124,48,0.0
CUST1030,2023-01,820,25.092673877158774,50,0.0
CUST1030,2023-02,1132,6.241403182793722,84,0.0
CUST1030,2023-03,299,25.00531106034227,67,0.0
CUST1030,2023-04,1303,29.991557222599464,12,0.0
CUST1030,2023-05,434,23.580455719072575,98,0.0
CUST1030,2023-06,1784,23.879381062906116,18,0.0
CUST1030,2023-07,1307,25.650454566095828,35,1.3237237903497245
CUST1030,2023-08,1114,27.32891102264864,10,0.0
CUST1030,2023-09,245,4.354244142792156,10,0.0
CUST1030,2023-10,1207,8.63514326341503,45,0.0
CUST1030,2023-11,882,14.148930349429108,47,0.0
CUST1030,2023-12,581,17.867579902873935,99,0.0
CUST1031,2023-01,1239,13.516099552832133,26,0.0
CUST1031,2023-02,1777,21.9086356649885,52,4.075842085738169
CUST1031,2023-03,1970,18.262451067965998,3,0.0
CUST1031,2023-04,510,3.7232942041338317,44,0.0
CUST1031,2023-05,1887,7.591280466634772,62,0.0
CUST1031,2023-06,1036,29.160224750522367,60,0.1911609442976403
CUST1031,2023-07,479,27.913093241213264,85,0.0
CUST1031,2023-08,1833,19.160051243991923,20,0.0
CUST1031,2023-09,1687,22.125010100869805,29,0.088632851134689
CUST1031,2023-10,18,6.419205013410957,25,0.0
CUST1031,2023-11,646,1.8027771172460223,35,0.0
CUST1031,2023-12,1572,0.6671415286222344,7,0.0
CUST1032,2023-01,1150,26.590516127308323,34,0.0
CUST1032,2023-02,1288,21.83290985070657,77,0.0
CUST1032,2023-03,1381,9.531051555948,71,0.0
CUST1032,2023-04,1708,21.08381014416617,44,5.225765993367451
CUST1032,2023-05,1551,20.611585000659755,16,0.0
CUST1032,2023-06,1679,14.608666583759092,65,0.0
CUST1032,2023-07,110,6.727817899401018,33,0.0
CUST1032,2023-08,973,4.993722889203796,54,3.21495701247882
CUST1032,2023-09,1588,25.345807017146463,16,0.0
CUST1032,2023-10,1556,6.831528161134684,18,0.0
CUST1032,2023-11,336,21.73384787396324,31,0.0
CUST1032,2023-12,1479,16.86239176703532,19,0.0
CUST1033,2023-01,411,7.4222765323875555,52,0.0
CUST1033,2023-02,702,4.0386339442047525,58,0.0
CUST1033,2023-03,1654,5.17941226352815,33,0.0
CUST1033,2023-04,1098,8.51063789863165,48,0.0
CUST1033,2023-05,1017,23.59899080084362,17,0.0
CUST1033,2023-06,1366,17.70636227548484,7,0.0
CUST1033,2023-07,888,2.940106114968428,27,0.0
CUST1033,2023-08,1682,17.16703855141998,33,0.0
CUST1033,2023-09,910,28.318022596073252,82,3.7731805396319285
CUST1033,2023-10,1995,20.41663180391521,16,0.0
CUST1033,2023-11,928,27.940043480433527,88,0.0
CUST1033,2023-12,22,7.99982582058652,12,0.0
CUST1034,2023-01,522,28.547794878074473,46,2.6896803159538596
CUST1034,2023-02,1875,23.5638039686756,11,1.0480806499757211
CUST1034,2023-03,1525,28.72559455678644,27,0.0
CUST1034,2023-04,1519,6.66204035815233,77,0.0
CUST1034,2023-05,1478,23.14324504127859,81,0.0
CUST1034,2023-06,897,6.753824613610413,72,0.0
CUST1034,2023-07,1123,20.495489409146305,44,0.0
CUST1034,2023-08,775,19.72337293407966,17,0.0
CUST1034,2023-09,939,12.156361774539347,53,0.0
CUST1034,2023-10,1275,1.7687050800747146,12,0.0
CUST1034,2023-11,1673,16.542268972054003,46,0.0
CUST1034,2023-12,1700,27.376526731637817,1,0.0
CUST1035,2023-01,1161,1.4269437345825513,2,0.0
CUST1035,2023-02,1205,8.366918301528338,28,0.0
CUST1035,2023-03,1211,12.230603597965066,64,0.0
CUST1035,2023-04,1710,6.984257790284106,91,1.2555021476265338
CUST1035,2023-05,1716,2.7533558772479516,46,0.0
CUST1035,2023-06,1157,13.347474951429625,95,0.0
CUST1035,2023-07,1977,7.0862698724032915,56,0.0
CUST1035,2023-08,554,20.058716711182388,76,8.470608269838994
CUST1035,2023-09,456,16.63541591545595,7,0.0
CUST1035,2023-10,1479,6.609300086208851,58,0.0
CUST1035,2023-11,488,28.152663925847463,97,0.0
CUST1035,2023-12,470,20.31344730560788,3,9.427243190941123
CUST1036,2023-01,1668,16.15675198096166,83,0.0
CUST1036,2023-02,539,23.419376304653152,16,0.0
CUST1036,2023-03,361,26.934215797939913,24,0.0
CUST1036,2023-04,266,29.45877305364721,71,0.0
CUST1036,2023-05,1435,19.46315798660514,64,0.0
CUST1036,2023-06,215,21.88694451275955,56,0.0
CUST1036,2023-07,1265,20.857848468016382,4,0.0
CUST1036,2023-08,247,4.461108101617128,49,0.0
CUST1036,2023-09,735,15.267805349063872,20,6.209085902177081
CUST1036,2023-10,1597,24.30548198107781,81,0.0
CUST1036,2023-11,1246,1.795048307968651,93,0.0
CUST1036,2023-12,492,1.9743813454605228,32,0.0
CUST1037,2023-01,49,25.686655190287677,27,0.0
CUST1037,2023-02,579,28.567179405674054,47,0.0
CUST1037,2023-03,445,17.301423497229557,10,0.0
CUST1037,2023-04,310,6.811732641302989,81,1.9010764978372763
CUST1037,2023-05,882,22.097616901867198,97,0.0
CUST1037,2023-06,847,29.33058328574936,7,0.0
CUST1037,2023-07,1375,9.644998146567785,93,0.0
CUST1037,2023-08,186,28.82494964949799,85,0.0
CUST1037,2023-09,420,0.7666348378391192,91,2.286767796036088
CUST1037,2023-10,170,1.858673658603713,41,0.0
CUST1037,2023-11,455,24.34412546690016,21,0.0
CUST1037,2023-12,1474,26.89196252854022,44,0.0
CUST1038,2023-01,1783,29.70754809399072,33,0.44911298995615856
CUST1038,2023-02,604,14.705705538137702,66,0.0
CUST1038,2023-03,1698,2.202236388269016,90,0.0
CUST1038,2023-04,684,7.904540806237858,83,0.0
CUST1038,2023-05,960,7.591767930358453,57,0.0
CUST1038,2023-06,1878,15.425758278180483,74,0.0
CUST1038,2023-07,1216,5.669042277121907,97,0.0
CUST1038,2023-08,1603,17.65785764318121,10,0.0
CUST1038,2023-09,587,22.88389948584109,18,0.0
CUST1038,2023-10,326,25.452561738569045,4,0.0
CUST1038,2023-11,873,26.722179008107076,92,0.0
CUST1038,2023-12,111,25.723390947788086,27,0.0
CUST1039,2023-01,1913,28.253143354841683,36,0.0
CUST1039,2023-02,1306,25.156864873360224,60,0.0
CUST1039,2023-03,535,19.812195262545657,66,0.0
CUST1039,2023-04,1204,8.83293657791511,22,3.918239632835
CUST1039,2023-05,180,23.083629140217894,56,0.0
CUST1039,2023-06,1349,2.1117153900286825,9,0.0
CUST1039,2023-07,1108,9.466304111523307,2,0.0
CUST1039,2023-08,1987,29.021942244078918,37,0.0
CUST1039,2023-09,1192,25.52854868317048,86,0.0
CUST1039,2023-10,868,21.52232932640613,26,0.0
CUST1039,2023-11,495,27.107235804099926,99,7.542482596820808
CUST1039,2023-12,212,16.502894602148356,71,0.0
CUST1040,2023-01,1822,22.73797616679195,31,0.0
CUST1040,2023-02,520,8.430978902358879,95,0.0
CUST1040,2023-03,1859,28.50165449268011,24,0.0
CUST1040,2023-04,752,15.658706694099648,88,0.0
CUST1040,2023-05,894,24.911436436260026,14,0.0
CUST1040,2023-06,1024,4.099899582494535,38,0.0
CUST1040,2023-07,1441,24.308591664067738,92,0.0
CUST1040,2023-08,1363,29.366501317479646,2,0.0
CUST1040,2023-09,1903,17.081147434875845,54,0.0
CUST1040,2023-10,1497,5.309542439481935,31,0.0
CUST1040,2023-11,368,1.2432057117972661,34,0.0
CUST1040,2023-12,1293,25.37670368262387,3,0.0
CUST1041,2023-01,901,16.619694324296496,48,0.0
CUST1041,2023-02,1476,21.694391446015228,5,0.0
CUST1041,2023-03,1981,16.804858733697085,75,0.0
CUST1041,2023-04,1112,5.139559641301603,67,0.0
CUST1041,2023-05,1045,20.344738329162492,71,0.0
